CHAR: 0,COUNT:,0
CHAR: 1,COUNT:,0
CHAR: 2,COUNT:,0
CHAR: 3,COUNT:,3
CHAR: 4,COUNT:,810
CHAR: 5,COUNT:,903
CHAR: 6,COUNT:,3176
CHAR: 7,COUNT:,1771
CHAR: 8,COUNT:,2972
CHAR: 9,COUNT:,219
CHAR: 10,COUNT:,94
CHAR: 11,COUNT:,28
CHAR: 12,COUNT:,21
CHAR: 13,COUNT:,1
CHAR: 14,COUNT:,0
CHAR: 15,COUNT:,1
CHAR: 16,COUNT:,1
CHAR: 17,COUNT:,0
CHAR: 18,COUNT:,0
CHAR: 19,COUNT:,0
